Marion,1912,26
Vera,1912,26
Wilma,1912,26
Marguerite,1912,25
Laura,1912,24
Betty,1912,23
Blanche,1912,23
Phyllis,1912,23
Charlotte,1912,22
Eva,1912,22
Myrtle,1912,22
Pearl,1912,22
Anna,1912,21
Kathryn,1912,21
Rose,1912,21
Viola,1912,21
Alma,1912,20
Leona,1912,20
Vivian,1912,19
Ann,1912,18
Anne,1912,18
Geraldine,1912,18
Mae,1912,18
Barbara,1912,17
Beatrice,1912,17
Georgia,1912,17
June,1912,17
Nellie,1912,17
Bessie,1912,16
Julia,1912,16
Patricia,1912,15
Velma,1912,15
Verna,1912,15
Beulah,1912,14
Genevieve,1912,14
Ida,1912,14
Jane,1912,14
Jessie,1912,14
Minnie,1912,14
Kathleen,1912,13
Roberta,1912,13
Eunice,1912,12
Juanita,1912,12
Norma,1912,12
Carol,1912,11
Flora,1912,11
Inez,1912,11
Lena,1912,11
Lydia,1912,11
Naomi,1912,11
Olive,1912,11
Sarah,1912,11
Sylvia,1912,11
Elaine,1912,10
Ella,1912,10
Harriet,1912,10
Henrietta,1912,10
Jennie,1912,10
Lucile,1912,10
May,1912,9
Nina,1912,9
Nora,1912,9
Wanda,1912,9
Audrey,1912,8
Cora,1912,8
Donna,1912,8
Eileen,1912,8
Frieda,1912,8
Luella,1912,8
Madeline,1912,8
Neva,1912,8
Peggy,1912,8
Dora,1912,7
Dorothea,1912,7
Erma,1912,7
Jeanne,1912,7
Leah,1912,7
Lola,1912,7
Margery,1912,7
Opal,1912,7
Shirley,1912,7
Stella,1912,7
Wilda,1912,7
Winifred,1912,7
Alberta,1912,6
Alta,1912,6
Anita,1912,6
Bonnie,1912,6
Della,1912,6
Elva,1912,6
Emily,1912,6
Fay,1912,6
Freda,1912,6
Geneva,1912,6
Gloria,1912,6
Gwendolyn,1912,6
Helene,1912,6
Hilda,1912,6
Ina,1912,6
Janet,1912,6
Jeanette,1912,6
Loretta,1912,6
Marianne,1912,6
Sally,1912,6
Selma,1912,6
Adelaide,1912,5
Adeline,1912,5
Aileen,1912,5
Amy,1912,5
Annie,1912,5
Bernadine,1912,5
Beth,1912,5
Beverly,1912,5
Carrie,1912,5
Cecelia,1912,5
Delia,1912,5
Dolores,1912,5
Elma,1912,5
Estelle,1912,5
Goldie,1912,5
Lela,1912,5
Mable,1912,5
Marjory,1912,5
Miriam,1912,5
Muriel,1912,5
Myra,1912,5
Nettie,1912,5
Priscilla,1912,5
Rachel,1912,5
Rena,1912,5
Rosemary,1912,5
Sadie,1912,5
Signe,1912,5
Theresa,1912,5
Vesta,1912,5
Victoria,1912,5
Mary,1913,235
Dorothy,1913,222
Helen,1913,202
Margaret,1913,188
Ruth,1913,140
Evelyn,1913,96
Frances,1913,82
Mildred,1913,80
Alice,1913,78
Florence,1913,78
Elizabeth,1913,73
Esther,1913,68
Virginia,1913,59
Edna,1913,57
Grace,1913,56
Eleanor,1913,55
Marjorie,1913,55
Doris,1913,52
Lillian,1913,52
Hazel,1913,51
Thelma,1913,50
Marie,1913,46
Edith,1913,45
Ethel,1913,45
Irene,1913,45
Bernice,1913,44
Elsie,1913,42
Lois,1913,42
Jean,1913,41
Louise,1913,41
Gladys,1913,40
Anna,1913,37
Betty,1913,36
Laura,1913,35
Vivian,1913,35
June,1913,34
Rose,1913,34
Catherine,1913,33
Mabel,1913,32
Marguerite,1913,32
Lucille,1913,31
Pauline,1913,31
Gertrude,1913,30
Jessie,1913,30
Violet,1913,30
Agnes,1913,29
Josephine,1913,29
Myrtle,1913,29
Ella,1913,27
Eva,1913,27
Kathryn,1913,27
Pearl,1913,27
Martha,1913,26
Barbara,1913,25
Ann,1913,24
Bertha,1913,24
Maxine,1913,24
Vera,1913,24
Jane,1913,23
Beatrice,1913,22
Clara,1913,22
Emma,1913,22
Katherine,1913,22
Olive,1913,22
Anne,1913,21
Charlotte,1913,21
Kathleen,1913,21
Marion,1913,21
Ruby,1913,21
Erma,1913,20
Georgia,1913,20
Phyllis,1913,20
Viola,1913,20
Beulah,1913,18
Ellen,1913,18
Leona,1913,18
Marian,1913,18
Velma,1913,18
Verna,1913,18
Genevieve,1913,17
Juanita,1913,17
Sylvia,1913,17
Audrey,1913,16
Blanche,1913,16
Ida,1913,16
Norma,1913,16
Patricia,1913,16
Bessie,1913,15
Harriet,1913,14
Lena,1913,14
Nellie,1913,14
Shirley,1913,14
Muriel,1913,13
Roberta,1913,13
Wilma,1913,13
Emily,1913,12
Eunice,1913,12
Ina,1913,12
Dorothea,1913,11
Inez,1913,11
Jeanne,1913,11
Julia,1913,11
Mae,1913,11
Minnie,1913,11
Victoria,1913,11
Eloise,1913,10
Geraldine,1913,10
Hilda,1913,10
Isabelle,1913,10
Lucy,1913,10
Nina,1913,10
Alma,1913,9
Alta,1913,9
Constance,1913,9
Dora,1913,9
Eileen,1913,9
Janet,1913,9
Jennie,1913,9
Lola,1913,9
Miriam,1913,9
Olga,1913,9
Sally,1913,9
Wanda,1913,9
Winifred,1913,9
Ada,1913,8
Bonnie,1913,8
Carol,1913,8
Caroline,1913,8
Cecilia,1913,8
Cora,1913,8
Elva,1913,8
Fern,1913,8
Flora,1913,8
Iris,1913,8
Joyce,1913,8
Mable,1913,8
Madeline,1913,8
May,1913,8
Sarah,1913,8
Amy,1913,7
Christine,1913,7
Dolores,1913,7
Freda,1913,7
Geneva,1913,7
Helene,1913,7
Lucile,1913,7
Melva,1913,7
Rosemary,1913,7
Stella,1913,7
Bernadine,1913,6
Billie,1913,6
Carrie,1913,6
Claire,1913,6
Elaine,1913,6
Elma,1913,6
Frieda,1913,6
Harriett,1913,6
Hattie,1913,6
Irma,1913,6
Iva,1913,6
Joan,1913,6
Lila,1913,6
Lorene,1913,6
Merle,1913,6
Nettie,1913,6
Peggy,1913,6
Rena,1913,6
Sadie,1913,6
Teresa,1913,6
Veronica,1913,6
Adeline,1913,5
Anita,1913,5
Annie,1913,5
Arlene,1913,5
Daisy,1913,5
Estelle,1913,5
Faye,1913,5
Jeanette,1913,5
Katharine,1913,5
Leila,1913,5
Lorraine,1913,5
Luella,1913,5
Lydia,1913,5
Madge,1913,5
Mayme,1913,5
Nancy,1913,5
Opal,1913,5
Rachel,1913,5
Ramona,1913,5
Rosa,1913,5
Rosalie,1913,5
Sara,1913,5
Willa,1913,5
Mary,1914,281
Helen,1914,251
Dorothy,1914,229
Margaret,1914,188
Ruth,1914,145
Frances,1914,115
Evelyn,1914,108
Alice,1914,102
Virginia,1914,101
Mildred,1914,96
Elizabeth,1914,93
Florence,1914,83
Doris,1914,72
Marie,1914,68
Esther,1914,66
Eleanor,1914,60
Hazel,1914,60
Marjorie,1914,60
Gladys,1914,59
Irene,1914,59
Betty,1914,56
Ethel,1914,56
Grace,1914,55
Lois,1914,55
Louise,1914,55
Bernice,1914,54
Jean,1914,52
Edna,1914,51
Thelma,1914,49
Josephine,1914,45
Violet,1914,45
Catherine,1914,43
Elsie,1914,43
Lucille,1914,43
Gertrude,1914,42
Maxine,1914,42
Katherine,1914,41
Edith,1914,40
Agnes,1914,39
Clara,1914,39
Rose,1914,39
Lillian,1914,38
June,1914,37
Kathryn,1914,37
Vivian,1914,36
Marian,1914,35
Barbara,1914,34
Martha,1914,34
Mabel,1914,33
Beatrice,1914,32
Marguerite,1914,31
Anna,1914,30
Emma,1914,30
Laura,1914,30
Jane,1914,29
Marion,1914,29
Wilma,1914,29
Ann,1914,28
Eva,1914,28
Nellie,1914,28
Viola,1914,28
Ellen,1914,27
Pauline,1914,27
Ida,1914,26
Phyllis,1914,26
Vera,1914,25
Bertha,1914,24
Ruby,1914,24
Kathleen,1914,23
Anne,1914,22
Charlotte,1914,22
Genevieve,1914,21
Julia,1914,21
Patricia,1914,21
Velma,1914,21
Inez,1914,20
Alma,1914,19
Leona,1914,19
Pearl,1914,19
Dolores,1914,18
Eileen,1914,18
Ella,1914,18
Harriet,1914,18
Blanche,1914,17
Jessie,1914,17
Myrtle,1914,17
Bessie,1914,16
Emily,1914,15
Fern,1914,15
Georgia,1914,15
Jeanne,1914,15
Juanita,1914,15
Olive,1914,15
Shirley,1914,15
Audrey,1914,14
Geraldine,1914,14
Joyce,1914,14
Stella,1914,14
Theresa,1914,14
Verna,1914,14
Erma,1914,13
Hilda,1914,13
Janet,1914,13
Jennie,1914,13
Lucy,1914,13
Minnie,1914,13
Norma,1914,13
Olga,1914,13
Roberta,1914,13
Irma,1914,12
Jeanette,1914,12
Lorraine,1914,12
Mae,1914,12
Peggy,1914,12
Sally,1914,12
Carol,1914,11
Caroline,1914,11
Elaine,1914,11
Geneva,1914,11
Lena,1914,11
Luella,1914,11
Muriel,1914,11
Nancy,1914,11
Sylvia,1914,11
Winifred,1914,11
Annette,1914,10
Cecelia,1914,10
Cora,1914,10
Dorothea,1914,10
Eunice,1914,10
Margie,1914,10
May,1914,10
Opal,1914,10
Sarah,1914,10
Ada,1914,9
Anita,1914,9
Annie,1914,9
Beryl,1914,9
Bonnie,1914,9
Carolyn,1914,9
Flora,1914,9
Gwendolyn,1914,9
Harriett,1914,9
Helene,1914,9
Madeline,1914,9
Della,1914,8
Dora,1914,8
Elma,1914,8
Eloise,1914,8
Isabel,1914,8
Isabelle,1914,8
Lenore,1914,8
Lola,1914,8
Lucile,1914,8
Lydia,1914,8
Mable,1914,8
Miriam,1914,8
Winnifred,1914,8
Alta,1914,7
Alyce,1914,7
Beulah,1914,7
Billie,1914,7
Claire,1914,7
Donna,1914,7
Edythe,1914,7
Iris,1914,7
Jeannette,1914,7
Julie,1914,7
Letha,1914,7
Lorene,1914,7
Melba,1914,7
Merle,1914,7
Nora,1914,7
Ora,1914,7
Rosemary,1914,7
Aileen,1914,6
Alberta,1914,6
Angeline,1914,6
Daisy,1914,6
Delores,1914,6
Elinor,1914,6
Gretchen,1914,6
Ila,1914,6
Ina,1914,6
Ione,1914,6
Marcella,1914,6
Margery,1914,6
Marianne,1914,6
Nina,1914,6
Rachel,1914,6
Sophie,1914,6
Victoria,1914,6
Vida,1914,6
Wanda,1914,6
Adele,1914,5
Amy,1914,5
Ava,1914,5
Beth,1914,5
Celia,1914,5
Effie,1914,5
Eleanore,1914,5
Elva,1914,5
Eugenia,1914,5
Frieda,1914,5
Goldie,1914,5
Henrietta,1914,5
Iola,1914,5
Iva,1914,5
Joan,1914,5
Johanna,1914,5
Joy,1914,5
Leah,1914,5
Loretta,1914,5
Mollie,1914,5
Naomi,1914,5
Natalie,1914,5
Nona,1914,5
Phoebe,1914,5
Sadie,1914,5
Velda,1914,5
Winona,1914,5
Zelma,1914,5
Mary,1915,368
Helen,1915,332
Margaret,1915,310
Dorothy,1915,304
Ruth,1915,202
Frances,1915,156
Virginia,1915,132
Mildred,1915,127
Evelyn,1915,126
Florence,1915,120
Alice,1915,116
Elizabeth,1915,113
Doris,1915,109
Marjorie,1915,105
Marie,1915,101
Edna,1915,99
Hazel,1915,89
Elsie,1915,84
Lillian,1915,81
June,1915,80
Gladys,1915,79
Lois,1915,78
Louise,1915,78
Jean,1915,77
Esther,1915,74
Betty,1915,73
Irene,1915,72
Rose,1915,70
Anna,1915,66
Eleanor,1915,65
Edith,1915,63
Martha,1915,63
Grace,1915,61
Thelma,1915,61
Maxine,1915,59
Lucille,1915,56
Ethel,1915,55
Vivian,1915,55
Bernice,1915,54
Phyllis,1915,54
Katherine,1915,52
Ruby,1915,52
Gertrude,1915,51
Marguerite,1915,48
Catherine,1915,46
Josephine,1915,46
Mabel,1915,45
Barbara,1915,43
Myrtle,1915,43
Marian,1915,42
Pauline,1915,42
Genevieve,1915,41
Anne,1915,40
Marion,1915,40
Wilma,1915,40
Ellen,1915,39
Jane,1915,39
Vera,1915,38
Eva,1915,37
Viola,1915,37
Violet,1915,37
Clara,1915,35
Agnes,1915,33
Emma,1915,33
Laura,1915,33
Pearl,1915,33
Bertha,1915,32
Patricia,1915,32
Beatrice,1915,31
Charlotte,1915,31
Ann,1915,30
Leona,1915,30
Olive,1915,29
Audrey,1915,28
Harriet,1915,28
Jeanne,1915,28
Kathryn,1915,28
Winifred,1915,28
Bessie,1915,27
Alma,1915,26
Ella,1915,26
Julia,1915,26
Sylvia,1915,26
Eileen,1915,25
Nellie,1915,25
Verna,1915,25
Geraldine,1915,23
Ida,1915,23
Inez,1915,23
Jessie,1915,23
Lorraine,1915,23
Beulah,1915,22
Jennie,1915,22
Georgia,1915,21
Juanita,1915,21
Anita,1915,20
Kathleen,1915,20
Lena,1915,20
Opal,1915,20
Shirley,1915,20
Wanda,1915,20
Lucile,1915,19
Lucy,1915,19
Nancy,1915,19
Ada,1915,18
Emily,1915,18
Fern,1915,18
Iris,1915,18
Minnie,1915,18
Blanche,1915,17
Mae,1915,17
Norma,1915,17
Sarah,1915,17
Donna,1915,16
Irma,1915,16
Muriel,1915,16
Olga,1915,16
Roberta,1915,16
Billie,1915,15
Dora,1915,15
Erma,1915,15
Joan,1915,15
Joyce,1915,15
Cora,1915,14
Eunice,1915,14
May,1915,14
Nina,1915,14
Rita,1915,14
Stella,1915,14
Elaine,1915,13
Jeanette,1915,13
Lola,1915,13
Carolyn,1915,12
Cleo,1915,12
Velma,1915,12
Beth,1915,11
Elinor,1915,11
Elma,1915,11
Elva,1915,11
Freda,1915,11
Loretta,1915,11
Luella,1915,11
Margie,1915,11
Sally,1915,11
Annie,1915,10
Daisy,1915,10
Hilda,1915,10
Isabel,1915,10
Janet,1915,10
Lila,1915,10
Rosalie,1915,10
Alta,1915,9
Annette,1915,9
Bonnie,1915,9
Carol,1915,9
Caroline,1915,9
Christine,1915,9
Edythe,1915,9
Flora,1915,9
Helene,1915,9
Ina,1915,9
Iva,1915,9
Neva,1915,9
Amelia,1915,8
Arlene,1915,8
Bernadine,1915,8
Beryl,1915,8
Constance,1915,8
Della,1915,8
Dolores,1915,8
Eloise,1915,8
Geneva,1915,8
Hannah,1915,8
Harriett,1915,8
Harriette,1915,8
Henrietta,1915,8
Jeannette,1915,8
Leila,1915,8
Lenore,1915,8
Marcella,1915,8
Miriam,1915,8
Mona,1915,8
Naomi,1915,8
Susan,1915,8
Victoria,1915,8
Adeline,1915,7
Alberta,1915,7
Angeline,1915,7
Fay,1915,7
Frieda,1915,7
Gwendolyn,1915,7
Judith,1915,7
Laverne,1915,7
Leah,1915,7
Lillie,1915,7
Lorna,1915,7
Mamie,1915,7
Sophie,1915,7
Toshiko,1915,7
Alyce,1915,6
Amanda,1915,6
Amy,1915,6
Avis,1915,6
Bethel,1915,6
Beverly,1915,6
Bonita,1915,6
Carrie,1915,6
Clare,1915,6
Delia,1915,6
Goldie,1915,6
Ione,1915,6
Isabelle,1915,6
Lenora,1915,6
Margery,1915,6
Maude,1915,6
Mayme,1915,6
Myra,1915,6
Nettie,1915,6
Peggy,1915,6
Rachel,1915,6
Ramona,1915,6
Rena,1915,6
Rosemary,1915,6
Sheila,1915,6
Sigrid,1915,6
Theresa,1915,6
Winnifred,1915,6
Winona,1915,6
Aileen,1915,5
Annabelle,1915,5
Berniece,1915,5
Carmen,1915,5
Celia,1915,5
Claire,1915,5
Dorothea,1915,5
Glenna,1915,5
Gretchen,1915,5
Jacqueline,1915,5
Jewel,1915,5
Kay,1915,5
Laurel,1915,5
Lorene,1915,5
Lou,1915,5
Lydia,1915,5
Mable,1915,5
Madeline,1915,5
Marjory,1915,5
Nadine,1915,5
Nita,1915,5
Nora,1915,5
Rhoda,1915,5
Sadie,1915,5
Sara,1915,5
Teresa,1915,5
Verda,1915,5
Wilda,1915,5
Yvonne,1915,5
Zella,1915,5
Mary,1916,364
Dorothy,1916,337
Margaret,1916,337
Helen,1916,332
Ruth,1916,219
Virginia,1916,144
Frances,1916,142
Elizabeth,1916,129
Alice,1916,125
Evelyn,1916,123
Florence,1916,122
Mildred,1916,116
Lois,1916,100
Betty,1916,97
June,1916,97
Marjorie,1916,97
Doris,1916,95
Edith,1916,89
Jean,1916,85
Marie,1916,84
Esther,1916,81
Lillian,1916,81
Eleanor,1916,79
Hazel,1916,79
Elsie,1916,78
Grace,1916,77
Louise,1916,76
Edna,1916,75
Gladys,1916,75
Ethel,1916,71
Irene,1916,71
Lucille,1916,70
Maxine,1916,69
Barbara,1916,66
Thelma,1916,66
Rose,1916,63
Gertrude,1916,58
Marian,1916,57
Marion,1916,57
Phyllis,1916,57
Marguerite,1916,56
Bernice,1916,55
Katherine,1916,55
Martha,1916,55
Eva,1916,54
Josephine,1916,54
Anna,1916,53
Ellen,1916,53
Agnes,1916,51
Catherine,1916,51
Kathryn,1916,48
Vivian,1916,48
Wilma,1916,47
Jane,1916,45
Patricia,1916,45
Pearl,1916,45
Violet,1916,45
Kathleen,1916,43
Myrtle,1916,42
Bertha,1916,41
Nellie,1916,40
Pauline,1916,40
Ann,1916,38
Mabel,1916,38
Vera,1916,38
Geraldine,1916,37
Ruby,1916,37
Clara,1916,35
Genevieve,1916,35
Beatrice,1916,34
Leona,1916,34
Anne,1916,33
Audrey,1916,33
Eileen,1916,33
Laura,1916,32
Julia,1916,31
Lorraine,1916,31
Ida,1916,30
Elaine,1916,29
Alma,1916,28
Blanche,1916,27
Norma,1916,27
Sylvia,1916,27
Minnie,1916,26
Winifred,1916,26
Harriet,1916,25
Viola,1916,25
Charlotte,1916,24
Muriel,1916,24
Emma,1916,23
Jessie,1916,23
Bessie,1916,22
Donna,1916,22
Stella,1916,22
Carol,1916,21
Mae,1916,21
Olive,1916,21
Emily,1916,20
Jeanne,1916,20
Juanita,1916,20
Roberta,1916,20
Erma,1916,19
Shirley,1916,19
Dora,1916,18
Ella,1916,18
Eunice,1916,18
Jeanette,1916,18
Olga,1916,18
Sarah,1916,18
Velma,1916,18
Anita,1916,17
Dolores,1916,17
Inez,1916,17
Peggy,1916,17
Ada,1916,16
Beth,1916,16
Cora,1916,16
Edythe,1916,16
Fern,1916,16
Georgia,1916,16
Iris,1916,16
Lucile,1916,16
Opal,1916,16
Verna,1916,16
Dorothea,1916,15
Freda,1916,15
Irma,1916,15
Janet,1916,15
Lena,1916,15
Nancy,1916,15
Wanda,1916,15
Amelia,1916,14
Bonnie,1916,14
Caroline,1916,14
Jeannette,1916,14
Jennie,1916,14
May,1916,14
Rachel,1916,14
Sally,1916,14
Cleo,1916,13
Hilda,1916,13
Lila,1916,13
Lola,1916,13
Naomi,1916,13
Neva,1916,13
Rita,1916,13
Arlene,1916,12
Joyce,1916,12
Lela,1916,12
Lilly,1916,12
Loretta,1916,12
Nina,1916,12
Beulah,1916,11
Billie,1916,11
Carolyn,1916,11
Clarice,1916,11
Della,1916,11
Elma,1916,11
Kay,1916,11
Lorna,1916,11
Lucy,1916,11
Maude,1916,11
Nadine,1916,11
Annie,1916,10
Claire,1916,10
Elva,1916,10
Fay,1916,10
Frieda,1916,10
Gail,1916,10
Luella,1916,10
Margery,1916,10
Merle,1916,10
Priscilla,1916,10
Rosalie,1916,10
Alberta,1916,9
Eleanore,1916,9
Elinor,1916,9
Isabelle,1916,9
Lenora,1916,9
Margie,1916,9
Miriam,1916,9
Rena,1916,9
Rosemary,1916,9
Selma,1916,9
Yvonne,1916,9
Adeline,1916,8
Alta,1916,8
Beryl,1916,8
Bette,1916,8
Beverly,1916,8
Constance,1916,8
Daisy,1916,8
Flora,1916,8
Ina,1916,8
Joan,1916,8
Lorena,1916,8
Lydia,1916,8
Madeline,1916,8
Marcella,1916,8
Theresa,1916,8
Bernadine,1916,7
Christine,1916,7
Eloise,1916,7
Faye,1916,7
Geneva,1916,7
Goldie,1916,7
Gwen,1916,7
Hannah,1916,7
Helene,1916,7
Iva,1916,7
Katharine,1916,7
Lula,1916,7
Rosie,1916,7
Sue,1916,7
Victoria,1916,7
Amy,1916,6
Carrie,1916,6
Dolly,1916,6
Elsa,1916,6
Ernestine,1916,6
Evalyn,1916,6
Gwendolyn,1916,6
Harriett,1916,6
Iola,1916,6
Isabel,1916,6
Judith,1916,6
Leah,1916,6
Lillie,1916,6
Mable,1916,6
Maybelle,1916,6
Nettie,1916,6
Rae,1916,6
Ramona,1916,6
Sophie,1916,6
Violette,1916,6
Winnifred,1916,6
Addie,1916,5
Annabelle,1916,5
Annette,1916,5
Cecelia,1916,5
Dorthy,1916,5
Elda,1916,5
Etta,1916,5
Ferne,1916,5
Henrietta,1916,5
Ila,1916,5
Jacqueline,1916,5
Jewel,1916,5
Lavina,1916,5
Leila,1916,5
Leola,1916,5
Letha,1916,5
Masako,1916,5
Melba,1916,5
Michiko,1916,5
Mona,1916,5
Rosa,1916,5
Rowena,1916,5
Sadie,1916,5
Teresa,1916,5
Theda,1916,5
Wilda,1916,5
Yaeko,1916,5
Mary,1917,408
Dorothy,1917,376
Helen,1917,326
Margaret,1917,312
Ruth,1917,257
Virginia,1917,181
Frances,1917,162
Betty,1917,150
Alice,1917,133
Evelyn,1917,129
Jean,1917,122
June,1917,121
Mildred,1917,120
Florence,1917,114
Doris,1917,109
Marjorie,1917,109
Elizabeth,1917,107
Lois,1917,102
Esther,1917,95
Edith,1917,88
Marie,1917,87
Hazel,1917,85
Barbara,1917,84
Gladys,1917,84
Eleanor,1917,78
Grace,1917,78
Edna,1917,76
Irene,1917,68
Maxine,1917,68
Martha,1917,67
Lillian,1917,66
Lucille,1917,66
Ellen,1917,64
Bernice,1917,62
Louise,1917,61
Marguerite,1917,61
